customer_id,customer_name,city,signup_date,signup_channel,customer_segment
CUST_00777,Shannon Cohen,Abu Dhabi,2025-10-13,Call Center,Regular
CUST_00778,William Ramos,abu dhabi,2025-11-27,Call Center,Regular
CUST_00779,Jason Brewer,Sharjah,2025-10-10,Web,Regular
CUST_00780,Thomas Russell,Dubai,2025-08-13,App,Regular
CUST_00781,Sharon Nicholson,Abu Dhabi,2025-02-19,App,Regular
CUST_00782,Michael Powell,Dubai,2025-10-02,Call Center,Regular
CUST_00783,Shaun Gonzalez,Dubai,2025-10-14,Call Center,Regular
CUST_00784,Jesus Hull,Sharjah,2025-01-28,App,Premium
CUST_00785,Rodney Wagner,Abu Dhabi,2025-07-04,App,Regular
CUST_00786,Dana Burns,Dubai,2025-09-15,Web,Regular
CUST_00787,Seth Matthews,AD,2025-07-11,Web,Regular
CUST_00788,Ryan Green,Ras Al Khaimah,2025-04-17,App,Regular
CUST_00789,James Martin,Dubai,2025-07-02,App,Regular
CUST_00790,Maria Byrd,Dubai,2025-08-31,Web,Premium
CUST_00791,Kayla Hancock,Abu Dhabi,2025-02-03,App,Premium
CUST_00792,Carlos Thompson,Sharjah,2025-07-29,App,Regular
CUST_00793,Lee Hahn,Ras Al Khaimah,2025-08-20,Referral,Premium
CUST_00794,James Bailey,DUBAI,2025-06-02,App,Regular
CUST_00795,Eric Meyer,Abu Dhabi,2025-07-25,App,Regular
CUST_00796,Adrienne Key,Abu Dhabi,2025-05-23,Web,Regular
CUST_00797,Linda Campbell,Dubai,2025-02-21,App,Premium
CUST_00798,Mr. Donald Nguyen,Sharjah,2025-04-16,Call Center,Premium
CUST_00799,Michael Stafford,Dubai,2025-03-26,Referral,Premium
CUST_00800,Joseph Allen,Sharjah,2025-04-10,App,Premium
CUST_00801,Rebekah Greene,Dubai,2025-06-20,Call Center,Regular
CUST_00802,Mikayla Rios,Dubai,2025-06-22,App,Regular
CUST_00803,Jason Price,Dubai,2025-11-08,App,Regular
CUST_00804,Wendy Cabrera,SHJ,2025-06-28,Web,Regular
CUST_00805,Courtney Nichols,Dubai,2025-10-02,Web,Regular
CUST_00806,Megan Romero,Ajman,2025-12-09,Call Center,Regular
CUST_00807,Sherri White,Sharjah,2025-10-20,Referral,Regular
CUST_00808,Patrick Hardy,Dubai,2025-11-15,Web,Premium
CUST_00809,Stephanie Pena,Abu Dhabi,2025-06-21,App,Regular
CUST_00810,Patrick Parker,Sharjah,2025-01-17,Referral,Premium
CUST_00811,Kevin Ford,Ras Al Khaimah,2025-03-25,App,Premium
CUST_00812,Sean Silva,Dubai,2025-06-04,App,Premium
CUST_00813,Cory Wilson,Abu Dhabi,2025-11-28,App,Regular
CUST_00814,Jennifer Pitts,Abu Dhabi,2025-10-03,Referral,Regular
CUST_00815,Curtis Ortiz,DUBAI,2025-11-28,App,Regular
CUST_00816,Scott White,Dubai,2025-12-01,App,Regular
CUST_00817,Mr. Christopher Walters,Ajman,2025-01-09,Web,Regular
CUST_00818,Daniel Ayala,Dubai,2025-03-04,App,Regular
CUST_00819,Phillip Miller DDS,Dubai,2025-08-06,App,Regular
CUST_00820,Vincent Reyes,Dubai,2025-10-20,Web,Regular
CUST_00821,Monica Dodson,Abu Dhabi,2025-01-18,Call Center,Premium
CUST_00822,Kiara Smith,Abu Dhabi,2025-02-02,App,VIP
CUST_00823,Danielle Steele,Ajman,2025-08-10,Web,VIP
CUST_00824,Brian Gordon,Dubai,2025-03-03,App,Regular
CUST_00825,Rodney Evans,Sharjah,2025-08-11,Web,Regular
CUST_00826,Joseph Warren,Abu Dhabi,2025-04-12,Web,Regular
CUST_00827,Whitney Cooper,Dubai,2025-03-19,Web,Regular
CUST_00828,Colin Vaughan,Abu Dhabi,2025-08-11,App,VIP
CUST_00829,Danny Mercer,Dubai,2025-06-01,Web,Regular
CUST_00830,Leah Jackson,Abu Dhabi,2025-11-09,App,VIP
CUST_00831,Rebecca Brooks,Dubai,2025-09-27,Web,Regular
CUST_00832,Lisa Wheeler,Abu Dhabi,2025-04-14,App,Regular
CUST_00833,Martha Smith,Dubai,2025-03-28,App,Regular
CUST_00834,James Kelley,Ajman,2025-06-03,Referral,Regular
CUST_00835,Christine Jennings,Sharjah,2025-12-26,Web,Regular
CUST_00836,Matthew Bates,Abu Dhabi,2025-11-01,Web,Regular
CUST_00837,Mercedes Barnes,Abu Dhabi,2025-05-22,App,Premium
CUST_00838,Lisa Campbell,Dubai,2025-10-19,App,Regular
CUST_00839,Mr. Richard Decker DVM,Abu Dhabi,2025-10-14,Web,Regular
CUST_00840,Elizabeth Williams,Sharjah,2025-05-11,Call Center,Premium
CUST_00841,Melissa Castillo,Sharjah,2025-03-18,Web,VIP
CUST_00842,Michael Meadows,Dubai,2025-02-16,Web,Regular
CUST_00843,Brandon Hunt,Sharjah,2025-06-21,Web,Premium
CUST_00844,Maria Bryant,Dubai,2025-02-20,App,Regular
CUST_00845,Anthony Li,Dubai,2025-10-30,App,Regular
CUST_00846,Heather Rhodes,Abu Dhabi,2025-11-18,Web,Regular
CUST_00847,Anna Chang,Dubai,2025-11-04,App,Premium
CUST_00848,Charles Holland,Dubai,2025-06-17,Referral,Regular
CUST_00849,Jeffrey Howell,Dubai,2025-12-28,Web,Premium
CUST_00850,Grant Wilson,Abu Dhabi,2025-07-02,Call Center,Regular
CUST_00851,Denise Cruz,Dubai,2025-04-21,Web,Regular
CUST_00852,Mariah Robles,Dubai,2025-07-05,Call Center,Regular
CUST_00853,Nicholas Jarvis,Sharjah,2025-09-19,Web,Regular
CUST_00854,Thomas Webb,Sharjah,2025-06-21,Web,Regular
CUST_00855,James Howard,Ajman,2025-04-06,Web,Regular
CUST_00856,Sheryl Acosta,Sharjah,2025-07-09,App,Regular
CUST_00857,Mr. Stephen Alexander,Abu Dhabi,2025-03-06,Web,Regular
CUST_00858,Ernest Bush,Dubai,2025-05-13,Call Center,Regular
CUST_00859,Mckenzie Morgan,Sharjah,2025-04-16,App,Regular
CUST_00860,Nicholas Olson,Dubai,2025-07-25,Referral,Premium
CUST_00861,Ronald Mcclain,Sharjah,2025-11-03,Web,Regular
CUST_00862,Timothy Wagner,Dubai,2025-07-19,Referral,Regular
CUST_00863,Sheila Jones,Abu Dhabi,2025-06-06,App,Regular
CUST_00864,Gary Ramirez,Sharjah,2025-06-06,Call Center,Regular
CUST_00865,Jamie Montoya,Sharjah,2025-02-09,Web,Regular
CUST_00866,Robert West,Dubai,2025-12-06,Call Center,Regular
CUST_00867,Bryan Jimenez,Dubai,2025-04-23,Web,Regular
CUST_00868,Jason Hawkins,Ajman,2025-04-01,Call Center,Premium
CUST_00869,Rebecca Richmond,Sharjah,2025-11-13,App,Regular
CUST_00870,Kristina Pena,Abu Dhabi,2025-04-01,App,Regular
CUST_00871,Heidi Brown,Dubai,2025-02-18,App,Regular
CUST_00872,Evelyn Saunders,Sharjah,2025-05-18,Call Center,Regular
CUST_00873,Heidi Chavez,Abu Dhabi,2025-08-01,Web,Premium
CUST_00874,Courtney Peterson,Ajman,2025-05-06,App,Regular
CUST_00875,Jacqueline Rodriguez,Dubai,2025-07-24,App,Regular
CUST_00876,Rodney Newton MD,Dubai,2025-02-20,App,Regular
CUST_00877,Chelsea Conrad,Dubai,2025-06-05,Web,Regular
CUST_00878,Roger Lee,Abu Dhabi,2025-01-23,Web,Regular
CUST_00879,Jason House,Sharjah,2025-12-24,Web,Premium
CUST_00880,Joanna Barrett,Abu Dhabi,2025-08-31,App,Regular
CUST_00881,April Fitzgerald,Dubai,2025-10-26,App,Regular
CUST_00882,Karen Romero,Dubai,2025-11-25,Call Center,Regular
CUST_00883,Carrie Ochoa,Sharjah,2025-04-17,Web,Regular
CUST_00884,Kyle Andrade,Sharjah,2025-01-29,Web,Regular
CUST_00885,Lee Schwartz,Ajman,2025-10-13,App,Regular
CUST_00886,Victor Waller,Sharjah,2025-05-04,Call Center,Regular
CUST_00887,Brenda Morrison,Ajman,2026-01-03,App,Premium
CUST_00888,Kimberly Edwards,Abu Dhabi,2025-12-09,Call Center,Regular
CUST_00889,Marcus Roberts,Abu Dhabi,2025-05-23,App,Regular
CUST_00890,Brandi Page,Sharjah,2025-02-21,App,Regular
CUST_00891,Melissa Morris,Abu Dhabi,2025-08-31,Web,VIP
CUST_00892,Kristina Aguilar,DUBAI,2025-11-13,Referral,Regular
CUST_00893,Stephanie Ferguson,Abu Dhabi,2025-12-05,App,VIP
CUST_00894,Kelly Johnson,Dubai,2025-11-23,App,Regular
CUST_00895,Anthony Adams,Dubai,2025-03-04,Web,Regular
CUST_00896,Miss Brianna Brown,dubai,2025-12-01,Web,Premium
CUST_00897,Joshua Howard,Dubai,2025-08-27,Call Center,Premium
CUST_00898,Sean Stevenson,Dubai,2025-06-12,Call Center,Premium
CUST_00899,Kristina Young,Abu Dhabi,2025-05-20,Web,Regular
CUST_00900,Amber James,Abu Dhabi,2025-11-18,Call Center,Regular
CUST_00901,Vanessa Edwards,Dubai,2025-08-03,Web,Premium
CUST_00902,David Oliver,Dubai,2025-09-26,App,Regular
CUST_00903,Susan Bush,Dubai,2025-08-07,Web,Regular
CUST_00904,Kimberly Morrison,Sharjah,2025-09-06,Web,Regular
CUST_00905,Christopher Fleming,Abu Dhabi,2025-09-30,Web,Regular
CUST_00906,Nancy Wilson,Abu Dhabi,2025-11-13,App,Regular
CUST_00907,Justin Anderson,Abu Dhabi,2025-07-27,Web,Premium
CUST_00908,John Pineda,Abu Dhabi,2025-08-10,Web,Regular
CUST_00909,Frank Williams,Sharjah,2025-05-30,Referral,Regular
CUST_00910,Kenneth Howard DDS,Abu Dhabi,2025-08-31,Web,Premium
CUST_00911,Tina Meyer,Dubai,2025-06-26,Call Center,Regular
CUST_00912,Joshua Davis,Dubai,2025-12-26,Call Center,Regular
CUST_00913,Mary Rivera,Sharjah,2025-07-30,Call Center,Premium
CUST_00914,Paul Moreno,Dubai,2025-12-10,Call Center,Premium
CUST_00915,Gregory Allen,Dubai,2025-09-18,Web,Regular
CUST_00916,Melanie Flores,Abu Dhabi,2025-04-10,App,Regular
CUST_00917,Joshua Campbell,Dubai,2025-07-01,Call Center,Regular
CUST_00918,Katie Tucker,Dubai,2025-08-24,Web,Regular
CUST_00919,Cheryl Palmer,Sharjah,2025-09-19,Web,Premium
CUST_00920,Tyler Medina,Sharjah,2025-02-11,App,VIP
CUST_00921,Christine Soto,Dubai,2025-10-18,Call Center,Regular
CUST_00922,Jessica Garcia,Dubai,2025-12-17,App,Regular
CUST_00923,Teresa Burgess,Abu Dhabi,2025-10-22,App,Regular
CUST_00924,Mitchell Johnson,SHARJAH,2025-11-04,App,Regular
CUST_00925,Robert Grant,Dubai,2025-04-28,Web,Regular
CUST_00926,Jennifer Hayes,Dubai,2025-09-17,Web,Regular
CUST_00927,Alan Nunez,Abu Dhabi,2025-12-11,Web,Regular
CUST_00928,Lisa Avila,Dubai,2025-02-02,Call Center,Regular
CUST_00929,Angel Reilly,Sharjah,2025-06-06,App,Regular
CUST_00930,Michael Obrien,Ajman,2025-04-24,App,Regular
CUST_00931,Jessica Foster,Abu Dhabi,2025-02-24,Web,Regular
CUST_00932,Joseph Taylor,Ajman,2025-06-23,Web,Regular
CUST_00933,Sarah Phillips,Dubai,2025-07-12,Web,Regular
CUST_00934,Stephen Sanford,Dubai,2025-03-20,App,Regular
CUST_00935,Alexandra Baxter,Sharjah,2025-12-15,Web,Regular
CUST_00936,Aaron Carlson,Dubai,2025-03-09,Call Center,Regular
CUST_00937,Paul Berger,Dubai,2025-08-06,Web,Regular
CUST_00938,Taylor York,Ajman,2025-04-26,App,Regular
CUST_00939,Daniel Davenport,Abu Dhabi,2025-10-27,Call Center,VIP
CUST_00940,Michael Bradley,Abu Dhabi,2025-07-07,Referral,Premium
CUST_00941,Tara Gamble,Abu Dhabi,2025-08-22,Web,Regular
CUST_00942,Angel Powers,Sharjah,2026-01-03,App,Regular
CUST_00943,Nicholas Freeman,Dubai,2025-10-27,App,VIP
CUST_00944,Michael Young,Abu Dhabi,2025-05-28,Web,Regular
CUST_00945,Stephanie Stewart,Abu Dhabi,2025-08-31,Web,Regular
CUST_00946,Matthew Steele,Sharjah,2025-09-17,Call Center,VIP
CUST_00947,Holly Stewart,Dubai,2025-08-26,Web,Regular
CUST_00948,Erik Floyd,Abu Dhabi,2025-07-30,Call Center,Regular
CUST_00949,Ian Frazier,Dubai,2025-08-23,Web,Regular
CUST_00950,Julie Howard,Sharjah,2025-10-29,Referral,Regular
CUST_00951,Mr. Matthew Miller,Dubai,2025-03-16,App,Regular
CUST_00952,Brenda Ryan,Abu Dhabi,2025-12-28,Referral,Regular
CUST_00953,Lori Luna,Abu Dhabi,2025-03-29,Referral,Premium
CUST_00954,Lynn Hess,Ras Al Khaimah,2025-10-27,App,Regular
CUST_00955,Christy Johnson,Dubai,2025-07-15,App,Regular
CUST_00956,Yvonne Kennedy,Dubai,2025-02-12,App,Regular
CUST_00957,Daniel Barton,Dubai,2025-02-09,App,Premium
CUST_00958,Jonathan Davis,Dubai,2025-06-19,Call Center,Regular
CUST_00959,Mary Charles,Dubai,2025-05-14,Call Center,Premium
CUST_00960,Brenda Moore,Abu Dhabi,2025-07-13,App,Regular
CUST_00961,Karen Howard,Abu Dhabi,2025-08-30,App,Regular
CUST_00962,Crystal Baker,Dubai,2025-12-13,App,Regular
CUST_00963,Daniel Velez,Dubai,2025-11-13,Web,Regular
CUST_00964,Thomas Keith,Dubai,2025-10-09,Web,Regular
CUST_00965,Mrs. Michele Boyd,Sharjah,2025-04-20,App,Regular
CUST_00966,Deborah Stephens,Sharjah,2025-12-07,Call Center,VIP
CUST_00967,James Matthews,Dubai,2025-03-27,Web,Regular
CUST_00968,Jamie Solomon,Abu Dhabi,2025-02-11,Call Center,Regular
CUST_00969,Sean Tucker,Ajman,2025-01-22,App,Regular
CUST_00970,Adriana Macias,Abu Dhabi,2025-08-16,App,Regular
CUST_00971,Billy Schneider,Ras Al Khaimah,2025-08-21,Web,Premium
CUST_00972,Christopher Guzman,Abu Dhabi,2025-10-01,Web,Regular
CUST_00973,Jennifer Rivera,Abu Dhabi,2025-10-12,Web,Regular
CUST_00974,Mr. Daniel Martin,Dubai,2025-05-04,App,Regular
CUST_00975,Andrew Berry,Dubai,2025-08-29,Web,VIP
CUST_00976,Jose Macdonald,Abu Dhabi,2025-07-23,Web,Regular
CUST_00977,David White,Sharjah,2025-02-05,Call Center,Regular
CUST_00978,Kristy Smith,Dubai,2025-06-30,Web,Regular
CUST_00979,Claire Obrien,Dubai,2025-11-08,Web,Regular
CUST_00980,Carolyn Greer,Dubai,2025-09-11,Web,Regular
CUST_00981,Samantha White,Sharjah,2025-02-18,Call Center,Premium
CUST_00982,Michael Nielsen,Abu Dhabi,2025-07-28,App,Regular
CUST_00983,James Rodriguez,Abu Dhabi,2025-10-04,App,Regular
CUST_00984,Susan Cohen,Ajman,2025-10-10,App,Regular
CUST_00985,Cassandra Valenzuela,Dubai,2025-07-10,Web,Regular
CUST_00986,Kim Goodwin,Sharjah,2025-07-12,App,Regular
CUST_00987,Mr. Larry Carey,Abu Dhabi,2025-10-17,Referral,Premium
CUST_00988,Jacqueline Williams,Dubai,2025-04-08,Web,Regular
CUST_00989,Robert Clarke,Sharjah,2025-04-26,App,Regular
CUST_00990,Robert Velez,Abu Dhabi,2025-07-24,Web,Premium
CUST_00991,David Cannon,Dubai,2025-07-03,App,Premium
CUST_00992,Shawn Ortiz,Ajman,2025-01-05,Call Center,Premium
CUST_00993,Patrick Smith,Dubai,2025-10-19,App,Premium
CUST_00994,Jaime Harris,Dubai,2025-03-17,Referral,Regular
CUST_00995,Brian Simmons,AD,2025-02-15,App,Premium
CUST_00996,Joshua Cunningham,Dubai,2025-10-04,App,Regular
CUST_00997,Jennifer Harris DDS,Ajman,2025-03-01,App,Regular
CUST_00998,Justin Webb,Dubai,2025-07-15,Web,Regular
CUST_00999,Patricia Sanders,Dubai,2025-05-23,App,Regular
CUST_01000,Mary Adkins,Dubai,2025-04-18,Referral,Regular
CUST_01001,Tiffany Garcia,Abu Dhabi,2025-05-31,App,Regular
CUST_01002,Rebecca Mendez,Abu Dhabi,2025-10-24,Call Center,Premium
CUST_01003,Vincent Smith,Dubai,2025-10-30,App,Regular
CUST_01004,Kaitlyn Burke,Sharjah,2025-04-19,App,Regular
CUST_01005,Daniel Miller,Sharjah,2025-09-13,App,Regular
CUST_01006,Tara Morales,Abu Dhabi,2025-08-02,Referral,Regular
CUST_01007,Linda Bautista,Ras Al Khaimah,2025-07-31,Web,Regular
CUST_01008,Jessica Harris,Dubai,2025-07-07,Web,Regular
CUST_01009,Richard Dixon,Ras Al Khaimah,2025-01-29,Referral,Regular
CUST_01010,Megan Ward,Dubai,2025-05-02,Web,Premium
CUST_01011,Angie Hill,Sharjah,2025-01-14,App,Regular
CUST_01012,James Willis,Dubai,2025-10-14,App,Regular
CUST_01013,Andrea Davis,Dubai,2025-07-04,App,Premium
CUST_01014,Kristin Aguilar,Ajman,2025-12-10,Call Center,Regular
CUST_01015,Destiny Obrien,Dubai,2025-05-13,Web,Premium
CUST_01016,Jared Smith,Ajman,2025-06-02,Web,Premium
CUST_01017,Brian Jones,Dubai,2025-10-25,Web,VIP
CUST_01018,Bruce Palmer,Dubai,2025-11-02,Web,Regular
CUST_01019,Robin Andrews,Dubai,2025-03-15,Referral,Regular
CUST_01020,Kristine Carrillo,Sharjah,2025-04-05,Referral,Premium
CUST_01021,Judy Murray,Abu Dhabi,2025-06-04,Web,Regular
CUST_01022,Mr. James Kramer,Abu Dhabi,2025-07-03,App,Premium
CUST_01023,Crystal Stewart,Sharjah,2025-01-09,App,Regular
CUST_01024,Alexandra Collier,Dubai,2025-08-29,Web,Regular
CUST_01025,James Goodman,Ajman,2025-01-06,Web,Regular
CUST_01026,Timothy Woods,Sharjah,2025-04-22,App,Regular
CUST_01027,Kenneth White,Abu Dhabi,2025-08-12,Referral,Regular
CUST_01028,Mr. Nicolas Salas II,Ras Al Khaimah,2025-07-07,App,Regular
CUST_01029,Sara Kelly,Dubai,2025-03-21,Web,Regular
CUST_01030,Blake Sosa,Ras Al Khaimah,2025-11-21,App,Regular
CUST_01031,Pamela Weaver,Ajman,2025-12-05,Call Center,Regular
CUST_01032,Jacqueline Stewart,Dubai,2025-01-12,App,Regular
CUST_01033,William Moon IV,Abu Dhabi,2025-05-25,App,Regular
CUST_01034,Bethany Fox,Abu Dhabi,2025-09-23,Web,Regular
CUST_01035,Joshua Shaw,Dubai,2025-05-27,Call Center,Regular
CUST_01036,Patty Bryant,Abu Dhabi,2025-09-06,App,Regular
CUST_01037,Julia Norris,Sharjah,2025-03-03,Web,Regular
CUST_01038,Jamie Garcia,Dubai,2025-01-09,App,Regular
CUST_01039,Debbie Dunn,Sharjah,2025-09-03,Referral,Regular
CUST_01040,Tyler Cooper,Sharjah,2025-01-17,App,Regular
CUST_01041,Mr. Michael Watson PhD,Abu Dhabi,2025-03-08,Referral,Regular
CUST_01042,Kenneth Krause,Dubai,2025-04-14,Web,VIP
CUST_01043,Michelle Brock,Dubai,2025-11-17,Web,Premium
CUST_01044,Christina Marsh,Ras Al Khaimah,2025-12-25,App,Regular
CUST_01045,Adam Fisher,Sharjah,2025-08-31,App,Regular
CUST_01046,Sarah Holmes DDS,Dubai,2025-07-13,App,Regular
CUST_01047,Justin Bradley,Abu Dhabi,2025-07-17,Web,Regular
CUST_01048,Christopher Lewis,Abu Dhabi,2025-06-24,App,Regular
CUST_01049,Mark Cole,Sharjah,2025-03-16,Referral,VIP
CUST_01050,Isaac Grant,Abu Dhabi,2025-11-13,App,Regular
CUST_01051,Jason Bell,Dubai,2025-07-20,Call Center,Regular
CUST_01052,Marie Ryan,Abu Dhabi,2025-06-26,Web,Regular
CUST_01053,Michael Freeman,Ajman,2025-04-22,App,VIP
CUST_01054,Jane Mitchell,Dubai,2025-05-30,App,Regular
CUST_01055,Margaret Mcfarland,Dubai,2025-07-25,Web,Regular
CUST_01056,Laura Sweeney,Dubai,2025-11-23,Call Center,Premium
CUST_01057,Greg Edwards,Sharjah,2025-12-07,Web,Regular
CUST_01058,Lisa Foster,Sharjah,2025-10-22,Referral,Regular
CUST_01059,Teresa Adkins,Sharjah,2025-09-28,Web,Premium
CUST_01060,Clinton Johnson,Ras Al Khaimah,2025-03-21,Web,Regular
CUST_01061,Teresa Haynes,Dubai,2025-08-25,App,Regular
CUST_01062,James Davis,Ajman,2025-03-14,App,Regular
CUST_01063,Allison Sanders,Abu Dhabi,2025-08-29,Web,Regular
CUST_01064,Luke Miller,Sharjah,2025-11-14,App,Premium
CUST_01065,David Mitchell,Dubai,2025-12-25,Web,Regular
CUST_01066,Ryan Johnson,Dubai,2025-01-15,Call Center,VIP
CUST_01067,Erika Alvarez,Dubai,2025-08-01,App,Premium
CUST_01068,Brandy Fry,Ajman,2025-10-29,Referral,Regular
CUST_01069,Joyce Curry,Abu Dhabi,2025-09-04,App,Regular
CUST_01070,Margaret Collins,Abu Dhabi,2025-09-23,Call Center,Regular
CUST_01071,Mr. Brandon Parker,Dubai,2025-10-29,Web,Regular
CUST_01072,Eric Smith,Ras Al Khaimah,2025-05-14,App,Regular
CUST_01073,John Smith,Abu Dhabi,2025-03-17,Referral,Regular
CUST_01074,Karen Smith,Abu Dhabi,2025-01-16,Web,Regular
CUST_01075,Linda Robles,Dubai,2025-10-23,Call Center,VIP
CUST_01076,Stephen Kim,Dubai,2025-10-15,App,Regular
CUST_01077,Omar Price,Dubai,2025-06-04,App,Premium
CUST_01078,Bobby Garrett,Dubai,2025-05-08,Call Center,Premium
CUST_01079,Patrick Lamb,Abu Dhabi,2025-10-06,App,Regular
CUST_01080,Barry Taylor,Dubai,2025-11-11,App,Regular
CUST_01081,Lisa Nelson,Dubai,2025-06-17,Web,Regular
CUST_01082,Alec Williams,Dubai,2025-12-26,Web,Regular
CUST_01083,Brian Adams,Sharjah,2025-11-18,Referral,Regular
CUST_01084,Crystal Hernandez,Dubai,2025-11-29,App,Regular
CUST_01085,Jason Floyd,Dubai,2025-08-31,Call Center,Regular
CUST_01086,Mrs. Raven Rivera DVM,Abu Dhabi,2025-02-23,App,Regular
CUST_01087,Reginald Jones,Sharjah,2025-06-18,App,Regular
CUST_01088,Steven Wright,Ras Al Khaimah,2025-03-22,Referral,Regular
CUST_01089,Barbara Tate,Ras Al Khaimah,2025-05-31,App,Regular
CUST_01090,William Wright,Sharjah,2025-12-11,Call Center,Regular
CUST_01091,Nicolas Davis,Abu Dhabi,2025-11-22,Web,Regular
CUST_01092,Michael Collins,Abu Dhabi,2025-10-04,Web,Regular
CUST_01093,Nicholas Garner,Dubai,2025-04-21,App,Regular
CUST_01094,Mark Gonzalez,Dubai,2025-11-27,App,Premium
CUST_01095,Claudia Rodriguez,Dubai,2025-08-17,Web,Regular
CUST_01096,Christopher Hill,Sharjah,2025-07-04,Call Center,Regular
CUST_01097,David Novak,Ajman,2025-04-22,App,Regular
CUST_01098,Brittney Townsend,Dubai,2025-12-01,Call Center,Regular
CUST_01099,Brandon Montgomery,Sharjah,2025-07-05,Web,Regular
CUST_01100,Matthew Miles,Abu Dhabi,2025-02-03,App,Regular
CUST_01101,David Holden,Dubai,2025-09-27,Web,Regular
CUST_01102,Jessica Lee,Abu Dhabi,2025-12-31,Web,Regular
CUST_01103,Chad Roach,Sharjah,2025-08-29,Web,Premium
CUST_01104,Kristin Daniels,Dubai,2025-02-14,Referral,Regular
CUST_01105,Cody Bailey,Abu Dhabi,2025-01-16,App,Regular
CUST_01106,Ronald Rocha,Dubai,2025-12-22,Call Center,Premium
CUST_01107,Christopher Phillips,Abu Dhabi,2025-03-11,Web,Regular
CUST_01108,Jordan Parsons,Dubai,2025-06-12,Call Center,Regular
CUST_01109,Sonya Harvey,Sharjah,2025-04-15,Web,Regular
CUST_01110,Cynthia Le,Abu Dhabi,2025-04-24,App,Regular
CUST_01111,Michael Cannon,Dubai,2025-05-12,Call Center,Regular
CUST_01112,Erica Davidson,Ajman,2025-06-26,App,Regular
CUST_01113,Matthew Williams,Sharjah,2025-12-26,Web,Regular
CUST_01114,Andre Rodriguez,Sharjah,2025-06-01,Referral,Regular
CUST_01115,Kenneth Huff,Dubai,2025-05-07,App,VIP
CUST_01116,Meredith Scott,Dubai,2025-09-04,Web,Regular
CUST_01117,Mitchell Smith,Sharjah,2025-12-07,Web,Regular
CUST_01118,Tanya Collier,Dubai,2025-10-19,Call Center,VIP
CUST_01119,Amy Grant,Abu Dhabi,2025-02-17,Web,Regular
CUST_01120,Rebecca Brown,Abu Dhabi,2025-04-18,App,Regular
CUST_01121,Morgan Davenport,Ajman,2025-09-06,Web,Regular
CUST_01122,Toni Davis,Dubai,2025-07-13,Web,Premium
CUST_01123,Chelsey Fox,Ras Al Khaimah,2025-10-22,Call Center,Regular
CUST_01124,Theresa Hansen,Sharjah,2025-04-09,App,Regular
CUST_01125,Pamela Ray,Dubai,2025-04-03,App,Regular
CUST_01126,Jessica Garcia,Dubai,2025-04-10,App,VIP
CUST_01127,Kathy Sandoval,Abu Dhabi,2025-02-27,Call Center,VIP
CUST_01128,Stephanie Pierce,Abu Dhabi,2025-07-16,App,Regular
CUST_01129,Jennifer Schultz,Dubai,2025-07-17,Web,Regular
CUST_01130,Kristine Lewis,Dubai,2025-06-14,Web,Regular
CUST_01131,Jesse Moyer,Abu Dhabi,2025-07-27,Web,Regular
CUST_01132,Victoria Larson,Sharjah,2025-09-04,Web,Premium
CUST_01133,Elizabeth Evans MD,Abu Dhabi,2025-05-25,Web,Premium
CUST_01134,Rodney Norris,Dubai,2025-04-25,Web,Premium
CUST_01135,Kayla Duncan,Dubai,2025-07-23,Referral,Regular
CUST_01136,Joe Moore,Abu Dhabi,2025-10-30,App,Premium
CUST_01137,Kevin Hall,Sharjah,2025-09-01,App,Regular
CUST_01138,James Hardin,abu dhabi,2025-09-28,Web,Premium
CUST_01139,Rebecca Thompson,Dubai,2025-10-06,Web,Regular
CUST_01140,Elizabeth Cross,Dubai,2025-08-12,Call Center,Premium
CUST_01141,Anthony Wise,Abu Dhabi,2025-09-24,Web,Regular
CUST_01142,Jessica Conrad,Dubai,2025-06-07,Call Center,Regular
CUST_01143,Cristina Delgado,Ajman,2025-02-19,Web,VIP
CUST_01144,Lynn Brown,Ras Al Khaimah,2025-05-02,App,VIP
CUST_01145,Karl Murphy,Abu Dhabi,2025-11-05,Web,Regular
CUST_01146,Michael Osborn,Dubai,2025-08-07,Call Center,Regular
CUST_01147,Laura Davis,Abu Dhabi,2025-11-13,App,Regular
CUST_01148,James Anderson,Dubai,2025-06-17,App,Regular
CUST_01149,Patrick Kelley,Abu Dhabi,2025-07-31,App,VIP
CUST_01150,Jonathan Ayala,AJMAN,2025-04-24,Call Center,Regular
CUST_01151,Karen Gonzalez,Dubai,2025-02-20,Web,Regular
CUST_01152,Christina Gilbert,Dubai,2025-11-20,Call Center,VIP
CUST_01153,Derek Jordan,Abu Dhabi,2025-08-02,App,Regular
CUST_01154,Jason Diaz,Dubai,2025-11-06,Web,Regular
CUST_01155,Kirk Johnson,Dubai,2025-07-11,App,Premium
CUST_01156,Gregory Underwood,Dubai,2025-08-10,App,Regular
CUST_01157,Jessica Glass,Dubai,2025-07-12,Web,Regular
CUST_01158,James Todd,SHJ,2025-09-05,App,Regular
CUST_01159,Anthony Rush,Ajman,2025-05-30,App,Premium
CUST_01160,Samantha Smith,Abu Dhabi,2025-09-12,Web,Regular
CUST_01161,John Rivera,Dubai,2025-11-04,App,Regular
CUST_01162,Joseph Green,Abu Dhabi,2025-02-03,App,Regular
CUST_01163,Wendy Neal,Abu Dhabi,2025-08-14,App,Regular
CUST_01164,Taylor Rose,Dubai,2025-09-14,App,Premium
